state,year,rainfall_avg,le_state,le_year
COASTAL KARNATAKA,1940,3723.9,6,39
COASTAL KARNATAKA,1941,2515.1,6,40
COASTAL KARNATAKA,1942,3502.6,6,41
COASTAL KARNATAKA,1943,3577.2,6,42
COASTAL KARNATAKA,1944,2984.5,6,43
COASTAL KARNATAKA,1945,3079.3,6,44
COASTAL KARNATAKA,1946,4041.4,6,45
COASTAL KARNATAKA,1947,3338.0,6,46
COASTAL KARNATAKA,1948,3626.6,6,47
COASTAL KARNATAKA,1949,3362.4,6,48
COASTAL KARNATAKA,1950,3766.1,6,49
COASTAL KARNATAKA,1951,3124.3,6,50
COASTAL KARNATAKA,1952,2896.6,6,51
COASTAL KARNATAKA,1953,3463.3,6,52
COASTAL KARNATAKA,1954,3821.5,6,53
COASTAL KARNATAKA,1955,3552.5,6,54
COASTAL KARNATAKA,1956,3856.6,6,55
COASTAL KARNATAKA,1957,3174.8,6,56
COASTAL KARNATAKA,1958,3687.4,6,57
COASTAL KARNATAKA,1959,4330.8,6,58
COASTAL KARNATAKA,1960,3504.2,6,59
COASTAL KARNATAKA,1961,5553.9,6,60
COASTAL KARNATAKA,1962,4017.7,6,61
COASTAL KARNATAKA,1963,3171.3,6,62
COASTAL KARNATAKA,1964,3140.5,6,63
COASTAL KARNATAKA,1965,2831.1,6,64
COASTAL KARNATAKA,1966,2976.6,6,65
COASTAL KARNATAKA,1967,3181.8,6,66
COASTAL KARNATAKA,1968,3461.0,6,67
COASTAL KARNATAKA,1969,3342.9,6,68
COASTAL KARNATAKA,1970,4042.0,6,69
COASTAL KARNATAKA,1971,3235.2,6,70
COASTAL KARNATAKA,1972,2856.9,6,71
COASTAL KARNATAKA,1973,3126.0,6,72
COASTAL KARNATAKA,1974,3433.5,6,73
COASTAL KARNATAKA,1975,4300.0,6,74
COASTAL KARNATAKA,1976,2933.9,6,75
COASTAL KARNATAKA,1977,3379.0,6,76
COASTAL KARNATAKA,1978,3862.9,6,77
COASTAL KARNATAKA,1979,2823.4,6,78
COASTAL KARNATAKA,1980,3762.0,6,79
COASTAL KARNATAKA,1981,3848.6,6,80
COASTAL KARNATAKA,1982,4090.9,6,81
COASTAL KARNATAKA,1983,3942.2,6,82
COASTAL KARNATAKA,1984,3359.0,6,83
COASTAL KARNATAKA,1985,3015.7,6,84
COASTAL KARNATAKA,1986,2934.5,6,85
COASTAL KARNATAKA,1987,2716.2,6,86
COASTAL KARNATAKA,1988,3466.6,6,87
COASTAL KARNATAKA,1989,3215.6,6,88
COASTAL KARNATAKA,1990,4120.4,6,89
COASTAL KARNATAKA,1991,3719.7,6,90
COASTAL KARNATAKA,1992,3882.2,6,91
COASTAL KARNATAKA,1993,3481.3,6,92
COASTAL KARNATAKA,1994,4636.3,6,93
COASTAL KARNATAKA,1995,3357.8,6,94
COASTAL KARNATAKA,1996,3188.9,6,95
COASTAL KARNATAKA,1997,3953.6,6,96
COASTAL KARNATAKA,1998,3707.9,6,97
COASTAL KARNATAKA,1999,3779.9,6,98
COASTAL KARNATAKA,2000,3351.3,6,99
COASTAL KARNATAKA,2001,3111.6,6,100
COASTAL KARNATAKA,2002,2793.1,6,101
COASTAL KARNATAKA,2003,3071.9,6,102
COASTAL KARNATAKA,2004,3070.0,6,103
COASTAL KARNATAKA,2005,3470.9,6,104
COASTAL KARNATAKA,2006,3837.3,6,105
COASTAL KARNATAKA,2007,3860.2,6,106
COASTAL KARNATAKA,2008,3206.4,6,107
COASTAL KARNATAKA,2009,3862.0,6,108
COASTAL KARNATAKA,2010,3686.8,6,109
COASTAL KARNATAKA,2011,3908.6,6,110
COASTAL KARNATAKA,2012,1411.0088997555017,6,111
COASTAL KARNATAKA,2013,4229.4,6,112
COASTAL KARNATAKA,2014,3684.4,6,113
COASTAL KARNATAKA,2015,3106.0,6,114
NORTH INTERIOR KARNATAKA,1901,773.0,22,0
NORTH INTERIOR KARNATAKA,1902,716.1,22,1
NORTH INTERIOR KARNATAKA,1903,928.5,22,2
NORTH INTERIOR KARNATAKA,1904,578.6,22,3
NORTH INTERIOR KARNATAKA,1905,506.2,22,4
NORTH INTERIOR KARNATAKA,1906,783.8,22,5
NORTH INTERIOR KARNATAKA,1907,746.7,22,6
NORTH INTERIOR KARNATAKA,1908,595.1,22,7
NORTH INTERIOR KARNATAKA,1909,675.8,22,8
NORTH INTERIOR KARNATAKA,1910,759.4,22,9
NORTH INTERIOR KARNATAKA,1911,510.0,22,10
NORTH INTERIOR KARNATAKA,1912,758.7,22,11
NORTH INTERIOR KARNATAKA,1913,572.3,22,12
NORTH INTERIOR KARNATAKA,1914,824.8,22,13
NORTH INTERIOR KARNATAKA,1915,753.3,22,14
NORTH INTERIOR KARNATAKA,1916,1087.9,22,15
NORTH INTERIOR KARNATAKA,1917,823.8,22,16
NORTH INTERIOR KARNATAKA,1918,528.0,22,17
NORTH INTERIOR KARNATAKA,1919,727.1,22,18
NORTH INTERIOR KARNATAKA,1920,470.3,22,19
NORTH INTERIOR KARNATAKA,1921,582.8,22,20
NORTH INTERIOR KARNATAKA,1922,509.0,22,21
NORTH INTERIOR KARNATAKA,1923,602.8,22,22
NORTH INTERIOR KARNATAKA,1924,591.2,22,23
NORTH INTERIOR KARNATAKA,1925,642.6,22,24
NORTH INTERIOR KARNATAKA,1926,581.0,22,25
NORTH INTERIOR KARNATAKA,1927,680.8,22,26
NORTH INTERIOR KARNATAKA,1928,768.5,22,27
NORTH INTERIOR KARNATAKA,1929,598.0,22,28
NORTH INTERIOR KARNATAKA,1930,632.7,22,29
NORTH INTERIOR KARNATAKA,1931,719.2,22,30
NORTH INTERIOR KARNATAKA,1932,808.8,22,31
NORTH INTERIOR KARNATAKA,1933,947.3,22,32
NORTH INTERIOR KARNATAKA,1934,591.2,22,33
NORTH INTERIOR KARNATAKA,1935,714.9,22,34
NORTH INTERIOR KARNATAKA,1936,564.7,22,35
NORTH INTERIOR KARNATAKA,1937,552.4,22,36
NORTH INTERIOR KARNATAKA,1938,815.1,22,37
NORTH INTERIOR KARNATAKA,1939,653.9,22,38
NORTH INTERIOR KARNATAKA,1940,736.8,22,39
NORTH INTERIOR KARNATAKA,1941,535.7,22,40
NORTH INTERIOR KARNATAKA,1942,585.7,22,41
NORTH INTERIOR KARNATAKA,1943,879.2,22,42
NORTH INTERIOR KARNATAKA,1944,722.1,22,43
NORTH INTERIOR KARNATAKA,1945,544.0,22,44
NORTH INTERIOR KARNATAKA,1946,808.9,22,45
NORTH INTERIOR KARNATAKA,1947,786.3,22,46
NORTH INTERIOR KARNATAKA,1948,778.3,22,47
NORTH INTERIOR KARNATAKA,1949,763.3,22,48
NORTH INTERIOR KARNATAKA,1950,706.5,22,49
NORTH INTERIOR KARNATAKA,1951,708.4,22,50
NORTH INTERIOR KARNATAKA,1952,628.5,22,51
NORTH INTERIOR KARNATAKA,1953,891.2,22,52
NORTH INTERIOR KARNATAKA,1954,683.3,22,53
NORTH INTERIOR KARNATAKA,1955,967.1,22,54
NORTH INTERIOR KARNATAKA,1956,1039.0,22,55
NORTH INTERIOR KARNATAKA,1957,837.8,22,56
NORTH INTERIOR KARNATAKA,1958,752.0,22,57
NORTH INTERIOR KARNATAKA,1959,698.5,22,58
NORTH INTERIOR KARNATAKA,1960,691.6,22,59
NORTH INTERIOR KARNATAKA,1961,748.6,22,60
NORTH INTERIOR KARNATAKA,1962,839.1,22,61
NORTH INTERIOR KARNATAKA,1963,783.1,22,62
NORTH INTERIOR KARNATAKA,1964,899.8,22,63
NORTH INTERIOR KARNATAKA,1965,632.9,22,64
NORTH INTERIOR KARNATAKA,1966,723.6,22,65
NORTH INTERIOR KARNATAKA,1967,645.7,22,66
NORTH INTERIOR KARNATAKA,1968,727.3,22,67
NORTH INTERIOR KARNATAKA,1969,729.1,22,68
NORTH INTERIOR KARNATAKA,1970,790.8,22,69
NORTH INTERIOR KARNATAKA,1971,612.1,22,70
NORTH INTERIOR KARNATAKA,1972,499.4,22,71
NORTH INTERIOR KARNATAKA,1973,750.8,22,72
NORTH INTERIOR KARNATAKA,1974,817.3,22,73
NORTH INTERIOR KARNATAKA,1975,1093.7,22,74
NORTH INTERIOR KARNATAKA,1976,561.3,22,75
NORTH INTERIOR KARNATAKA,1977,849.9,22,76
NORTH INTERIOR KARNATAKA,1978,904.9,22,77
NORTH INTERIOR KARNATAKA,1979,963.2,22,78
NORTH INTERIOR KARNATAKA,1980,691.7,22,79
NORTH INTERIOR KARNATAKA,1981,877.3,22,80
NORTH INTERIOR KARNATAKA,1982,681.4,22,81
NORTH INTERIOR KARNATAKA,1983,777.9,22,82
NORTH INTERIOR KARNATAKA,1984,618.1,22,83
NORTH INTERIOR KARNATAKA,1985,501.2,22,84
NORTH INTERIOR KARNATAKA,1986,620.4,22,85
NORTH INTERIOR KARNATAKA,1987,747.4,22,86
NORTH INTERIOR KARNATAKA,1988,795.4,22,87
NORTH INTERIOR KARNATAKA,1989,676.2,22,88
NORTH INTERIOR KARNATAKA,1990,719.0,22,89
NORTH INTERIOR KARNATAKA,1991,720.0,22,90
NORTH INTERIOR KARNATAKA,1992,668.3,22,91
NORTH INTERIOR KARNATAKA,1993,731.8,22,92
NORTH INTERIOR KARNATAKA,1994,643.0,22,93
NORTH INTERIOR KARNATAKA,1995,662.3,22,94
NORTH INTERIOR KARNATAKA,1996,811.8,22,95
NORTH INTERIOR KARNATAKA,1997,1095.6,22,96
NORTH INTERIOR KARNATAKA,1998,852.5,22,97
NORTH INTERIOR KARNATAKA,1999,660.8,22,98
NORTH INTERIOR KARNATAKA,2000,712.4,22,99
NORTH INTERIOR KARNATAKA,2001,598.0,22,100
NORTH INTERIOR KARNATAKA,2002,530.5,22,101
NORTH INTERIOR KARNATAKA,2003,473.5,22,102
NORTH INTERIOR KARNATAKA,2004,641.9,22,103
NORTH INTERIOR KARNATAKA,2005,807.5,22,104
NORTH INTERIOR KARNATAKA,2006,650.6,22,105
NORTH INTERIOR KARNATAKA,2007,836.9,22,106
NORTH INTERIOR KARNATAKA,2008,712.4,22,107
NORTH INTERIOR KARNATAKA,2009,913.5,22,108
NORTH INTERIOR KARNATAKA,2010,853.2,22,109
NORTH INTERIOR KARNATAKA,2011,655.2,22,110
NORTH INTERIOR KARNATAKA,2012,583.8,22,111
NORTH INTERIOR KARNATAKA,2013,723.2,22,112
NORTH INTERIOR KARNATAKA,2014,756.8,22,113
NORTH INTERIOR KARNATAKA,2015,551.9,22,114
SOUTH INTERIOR KARNATAKA,1901,1003.0,27,0
SOUTH INTERIOR KARNATAKA,1902,1020.1,27,1
SOUTH INTERIOR KARNATAKA,1903,1269.9,27,2
SOUTH INTERIOR KARNATAKA,1904,845.8,27,3
SOUTH INTERIOR KARNATAKA,1905,759.4,27,4
SOUTH INTERIOR KARNATAKA,1906,1004.5,27,5
SOUTH INTERIOR KARNATAKA,1907,998.5,27,6
SOUTH INTERIOR KARNATAKA,1908,790.2,27,7
SOUTH INTERIOR KARNATAKA,1909,1087.4,27,8
SOUTH INTERIOR KARNATAKA,1910,1157.3,27,9
SOUTH INTERIOR KARNATAKA,1911,906.3,27,10
SOUTH INTERIOR KARNATAKA,1912,1150.2,27,11
SOUTH INTERIOR KARNATAKA,1913,876.4,27,12
SOUTH INTERIOR KARNATAKA,1914,926.7,27,13
SOUTH INTERIOR KARNATAKA,1915,1031.9,27,14
SOUTH INTERIOR KARNATAKA,1916,1230.7,27,15
SOUTH INTERIOR KARNATAKA,1917,1094.3,27,16
SOUTH INTERIOR KARNATAKA,1918,733.3,27,17
SOUTH INTERIOR KARNATAKA,1919,1011.4,27,18
SOUTH INTERIOR KARNATAKA,1920,828.9,27,19
SOUTH INTERIOR KARNATAKA,1921,986.1,27,20
SOUTH INTERIOR KARNATAKA,1922,897.1,27,21
SOUTH INTERIOR KARNATAKA,1923,990.5,27,22
SOUTH INTERIOR KARNATAKA,1924,1127.0,27,23
SOUTH INTERIOR KARNATAKA,1925,982.2,27,24
SOUTH INTERIOR KARNATAKA,1926,897.0,27,25
SOUTH INTERIOR KARNATAKA,1927,863.7,27,26
SOUTH INTERIOR KARNATAKA,1928,950.5,27,27
SOUTH INTERIOR KARNATAKA,1929,1034.9,27,28
SOUTH INTERIOR KARNATAKA,1930,993.3,27,29
SOUTH INTERIOR KARNATAKA,1931,1012.6,27,30
SOUTH INTERIOR KARNATAKA,1932,1270.1,27,31
SOUTH INTERIOR KARNATAKA,1933,1329.2,27,32
SOUTH INTERIOR KARNATAKA,1934,786.3,27,33
SOUTH INTERIOR KARNATAKA,1935,954.5,27,34
SOUTH INTERIOR KARNATAKA,1936,958.4,27,35
SOUTH INTERIOR KARNATAKA,1937,911.2,27,36
SOUTH INTERIOR KARNATAKA,1938,871.4,27,37
SOUTH INTERIOR KARNATAKA,1939,1024.6,27,38
SOUTH INTERIOR KARNATAKA,1940,1180.0,27,39
SOUTH INTERIOR KARNATAKA,1941,937.6,27,40
SOUTH INTERIOR KARNATAKA,1942,932.9,27,41
SOUTH INTERIOR KARNATAKA,1943,1137.1,27,42
SOUTH INTERIOR KARNATAKA,1944,1025.7,27,43
SOUTH INTERIOR KARNATAKA,1945,792.3,27,44
SOUTH INTERIOR KARNATAKA,1946,1245.0,27,45
SOUTH INTERIOR KARNATAKA,1947,958.3,27,46
SOUTH INTERIOR KARNATAKA,1948,1074.1,27,47
SOUTH INTERIOR KARNATAKA,1949,876.4,27,48
SOUTH INTERIOR KARNATAKA,1950,956.5,27,49
SOUTH INTERIOR KARNATAKA,1951,925.3,27,50
SOUTH INTERIOR KARNATAKA,1952,871.8,27,51
SOUTH INTERIOR KARNATAKA,1953,1255.9,27,52
SOUTH INTERIOR KARNATAKA,1954,1031.1,27,53
SOUTH INTERIOR KARNATAKA,1955,1002.0,27,54
SOUTH INTERIOR KARNATAKA,1956,1243.7,27,55
SOUTH INTERIOR KARNATAKA,1957,1064.7,27,56
SOUTH INTERIOR KARNATAKA,1958,1210.0,27,57
SOUTH INTERIOR KARNATAKA,1959,1280.9,27,58
SOUTH INTERIOR KARNATAKA,1960,989.9,27,59
SOUTH INTERIOR KARNATAKA,1961,1409.5,27,60
SOUTH INTERIOR KARNATAKA,1962,1307.2,27,61
SOUTH INTERIOR KARNATAKA,1963,992.8,27,62
SOUTH INTERIOR KARNATAKA,1964,1169.4,27,63
SOUTH INTERIOR KARNATAKA,1965,735.2,27,64
SOUTH INTERIOR KARNATAKA,1966,1010.9,27,65
SOUTH INTERIOR KARNATAKA,1967,940.3,27,66
SOUTH INTERIOR KARNATAKA,1968,1001.0,27,67
SOUTH INTERIOR KARNATAKA,1969,1106.5,27,68
SOUTH INTERIOR KARNATAKA,1970,1073.8,27,69
SOUTH INTERIOR KARNATAKA,1971,1020.2,27,70
SOUTH INTERIOR KARNATAKA,1972,1064.0,27,71
SOUTH INTERIOR KARNATAKA,1973,1086.6,27,72
SOUTH INTERIOR KARNATAKA,1974,1051.5,27,73
SOUTH INTERIOR KARNATAKA,1975,1334.3,27,74
SOUTH INTERIOR KARNATAKA,1976,761.2,27,75
SOUTH INTERIOR KARNATAKA,1977,1207.8,27,76
SOUTH INTERIOR KARNATAKA,1978,1231.6,27,77
SOUTH INTERIOR KARNATAKA,1979,1120.8,27,78
SOUTH INTERIOR KARNATAKA,1980,1225.0,27,79
SOUTH INTERIOR KARNATAKA,1981,1184.6,27,80
SOUTH INTERIOR KARNATAKA,1982,1003.5,27,81
SOUTH INTERIOR KARNATAKA,1983,1111.2,27,82
SOUTH INTERIOR KARNATAKA,1984,1063.9,27,83
SOUTH INTERIOR KARNATAKA,1985,859.3,27,84
SOUTH INTERIOR KARNATAKA,1986,1030.2,27,85
SOUTH INTERIOR KARNATAKA,1987,934.7,27,86
SOUTH INTERIOR KARNATAKA,1988,1022.2,27,87
SOUTH INTERIOR KARNATAKA,1989,913.5,27,88
SOUTH INTERIOR KARNATAKA,1990,848.5,27,89
SOUTH INTERIOR KARNATAKA,1991,1221.2,27,90
SOUTH INTERIOR KARNATAKA,1992,1201.0,27,91
SOUTH INTERIOR KARNATAKA,1993,1038.1,27,92
SOUTH INTERIOR KARNATAKA,1994,1157.8,27,93
SOUTH INTERIOR KARNATAKA,1995,883.2,27,94
SOUTH INTERIOR KARNATAKA,1996,1044.0,27,95
SOUTH INTERIOR KARNATAKA,1997,1180.0,27,96
SOUTH INTERIOR KARNATAKA,1998,1113.3,27,97
SOUTH INTERIOR KARNATAKA,1999,1149.6,27,98
SOUTH INTERIOR KARNATAKA,2000,1207.2,27,99
SOUTH INTERIOR KARNATAKA,2001,926.3,27,100
SOUTH INTERIOR KARNATAKA,2002,755.8,27,101
SOUTH INTERIOR KARNATAKA,2003,762.8,27,102
SOUTH INTERIOR KARNATAKA,2004,1133.4,27,103
SOUTH INTERIOR KARNATAKA,2005,1319.3,27,104
SOUTH INTERIOR KARNATAKA,2006,1030.5,27,105
SOUTH INTERIOR KARNATAKA,2007,1231.0,27,106
SOUTH INTERIOR KARNATAKA,2008,1140.6,27,107
SOUTH INTERIOR KARNATAKA,2009,1158.4,27,108
SOUTH INTERIOR KARNATAKA,2010,1239.7,27,109
SOUTH INTERIOR KARNATAKA,2011,1087.4,27,110
SOUTH INTERIOR KARNATAKA,2012,877.8,27,111
SOUTH INTERIOR KARNATAKA,2013,1110.7,27,112
SOUTH INTERIOR KARNATAKA,2014,1184.2,27,113
SOUTH INTERIOR KARNATAKA,2015,1112.5,27,114
KERALA,1901,3248.6,16,0
KERALA,1902,3326.6,16,1
KERALA,1903,3271.2,16,2
KERALA,1904,3129.7,16,3
KERALA,1905,2741.6,16,4
KERALA,1906,2708.0,16,5
KERALA,1907,3671.1,16,6
KERALA,1908,2648.3,16,7
KERALA,1909,3050.2,16,8
KERALA,1910,2848.6,16,9
KERALA,1911,2726.7,16,10
KERALA,1912,3451.3,16,11
KERALA,1913,2610.8,16,12
KERALA,1914,2899.1,16,13
KERALA,1915,3024.5,16,14
KERALA,1916,2945.3,16,15
KERALA,1917,2704.8,16,16
KERALA,1918,2501.9,16,17
KERALA,1919,3003.3,16,18
KERALA,1920,3303.1,16,19
KERALA,1921,2719.9,16,20
KERALA,1922,3267.6,16,21
KERALA,1923,3484.7,16,22
KERALA,1924,4226.4,16,23
KERALA,1925,3062.1,16,24
KERALA,1926,2965.4,16,25
KERALA,1927,2994.7,16,26
KERALA,1928,2502.8,16,27
KERALA,1929,3361.6,16,28
KERALA,1930,3018.0,16,29
KERALA,1931,3259.6,16,30
KERALA,1932,3403.0,16,31
KERALA,1933,4072.9,16,32
KERALA,1934,2410.7,16,33
KERALA,1935,2498.2,16,34
KERALA,1936,3043.3,16,35
KERALA,1937,2818.2,16,36
KERALA,1938,2634.1,16,37
KERALA,1939,2937.5,16,38
KERALA,1940,3117.8,16,39
KERALA,1941,3111.1,16,40
KERALA,1942,3050.9,16,41
KERALA,1943,3464.2,16,42
KERALA,1944,2490.0,16,43
KERALA,1945,2432.4,16,44
KERALA,1946,3565.5,16,45
KERALA,1947,2998.1,16,46
KERALA,1948,3039.2,16,47
KERALA,1949,2942.6,16,48
KERALA,1950,3146.6,16,49
KERALA,1951,2705.5,16,50
KERALA,1952,2334.8,16,51
KERALA,1953,2544.9,16,52
KERALA,1954,2938.0,16,53
KERALA,1955,3134.7,16,54
KERALA,1956,2798.4,16,55
KERALA,1957,3103.3,16,56
KERALA,1958,2923.1,16,57
KERALA,1959,3746.0,16,58
KERALA,1960,3385.5,16,59
KERALA,1961,4257.8,16,60
KERALA,1962,3375.8,16,61
KERALA,1963,2651.1,16,62
KERALA,1964,2869.1,16,63
KERALA,1965,2342.4,16,64
KERALA,1966,2621.7,16,65
KERALA,1967,2569.1,16,66
KERALA,1968,3392.7,16,67
KERALA,1969,2665.0,16,68
KERALA,1970,2703.5,16,69
KERALA,1971,3076.8,16,70
KERALA,1972,2739.4,16,71
KERALA,1973,2412.5,16,72
KERALA,1974,2767.4,16,73
KERALA,1975,3498.4,16,74
KERALA,1976,2068.8,16,75
KERALA,1977,3047.6,16,76
KERALA,1978,3176.7,16,77
KERALA,1979,2503.0,16,78
KERALA,1980,2803.4,16,79
KERALA,1981,3005.9,16,80
KERALA,1982,2223.3,16,81
KERALA,1983,2320.3,16,82
KERALA,1984,2762.1,16,83
KERALA,1985,2390.5,16,84
KERALA,1986,2093.2,16,85
KERALA,1987,2137.6,16,86
KERALA,1988,2403.5,16,87
KERALA,1989,2422.7,16,88
KERALA,1990,2693.1,16,89
KERALA,1991,3184.5,16,90
KERALA,1992,3239.5,16,91
KERALA,1993,2717.7,16,92
KERALA,1994,3410.8,16,93
KERALA,1995,2858.8,16,94
KERALA,1996,2610.0,16,95
KERALA,1997,3252.4,16,96
KERALA,1998,3151.5,16,97
KERALA,1999,2914.6,16,98
KERALA,2000,2412.6,16,99
KERALA,2001,2931.1,16,100
KERALA,2002,2507.4,16,101
KERALA,2003,2394.9,16,102
KERALA,2004,2886.1,16,103
KERALA,2005,3031.1,16,104
KERALA,2006,3420.6,16,105
KERALA,2007,3489.6,16,106
KERALA,2008,2524.5,16,107
KERALA,2009,2810.6,16,108
KERALA,2010,3131.8,16,109
KERALA,2011,3035.1,16,110
KERALA,2012,2151.1,16,111
KERALA,2013,3255.4,16,112
KERALA,2014,3046.4,16,113
KERALA,2015,2600.6,16,114
LAKSHADWEEP,1901,1459.2,18,0
LAKSHADWEEP,1902,2158.8,18,1
LAKSHADWEEP,1903,1411.0088997555017,18,2
LAKSHADWEEP,1904,1176.9,18,3
LAKSHADWEEP,1905,1574.9,18,4
LAKSHADWEEP,1906,1811.6,18,5
LAKSHADWEEP,1907,1458.8,18,6
LAKSHADWEEP,1908,1959.1,18,7
LAKSHADWEEP,1909,1463.5,18,8
LAKSHADWEEP,1910,1849.2,18,9
LAKSHADWEEP,1911,1687.7,18,10
LAKSHADWEEP,1912,1654.9,18,11
LAKSHADWEEP,1913,1518.5,18,12
LAKSHADWEEP,1914,2034.0,18,13
LAKSHADWEEP,1915,1545.5,18,14
LAKSHADWEEP,1916,1398.5,18,15
LAKSHADWEEP,1917,1411.0088997555017,18,16
LAKSHADWEEP,1919,1926.5,18,18
LAKSHADWEEP,1920,1411.0088997555017,18,19
LAKSHADWEEP,1921,1411.0088997555017,18,20
LAKSHADWEEP,1922,1928.5,18,21
LAKSHADWEEP,1923,1572.2,18,22
LAKSHADWEEP,1924,1972.0,18,23
LAKSHADWEEP,1925,1676.9,18,24
LAKSHADWEEP,1926,1836.2,18,25
LAKSHADWEEP,1927,1411.0088997555017,18,26
LAKSHADWEEP,1928,1411.0088997555017,18,27
LAKSHADWEEP,1929,1411.0088997555017,18,28
LAKSHADWEEP,1930,1258.4,18,29
LAKSHADWEEP,1931,1411.0088997555017,18,30
LAKSHADWEEP,1932,1893.7,18,31
LAKSHADWEEP,1933,2314.1,18,32
LAKSHADWEEP,1934,1087.9,18,33
LAKSHADWEEP,1935,1529.2,18,34
LAKSHADWEEP,1936,1744.1,18,35
LAKSHADWEEP,1937,1443.6,18,36
LAKSHADWEEP,1938,1547.6,18,37
LAKSHADWEEP,1939,1207.3,18,38
LAKSHADWEEP,1940,1406.7,18,39
LAKSHADWEEP,1941,1163.4,18,40
LAKSHADWEEP,1942,1786.2,18,41
LAKSHADWEEP,1943,1411.0088997555017,18,42
LAKSHADWEEP,1944,1668.1,18,43
LAKSHADWEEP,1945,1321.3,18,44
LAKSHADWEEP,1946,1411.0088997555017,18,45
LAKSHADWEEP,1947,1755.9,18,46
LAKSHADWEEP,1948,1325.3,18,47
LAKSHADWEEP,1949,1411.0088997555017,18,48
LAKSHADWEEP,1950,1494.1,18,49
LAKSHADWEEP,1951,1715.3,18,50
LAKSHADWEEP,1952,1124.5,18,51
LAKSHADWEEP,1953,1606.2,18,52
LAKSHADWEEP,1954,1555.5,18,53
LAKSHADWEEP,1955,1548.3,18,54
LAKSHADWEEP,1956,1287.4,18,55
LAKSHADWEEP,1957,1347.2,18,56
LAKSHADWEEP,1958,992.6,18,57
LAKSHADWEEP,1959,1583.6,18,58
LAKSHADWEEP,1960,1901.8,18,59
LAKSHADWEEP,1961,2235.3,18,60
LAKSHADWEEP,1962,1586.6,18,61
LAKSHADWEEP,1963,1902.1,18,62
LAKSHADWEEP,1964,1651.7,18,63
LAKSHADWEEP,1965,1405.9,18,64
LAKSHADWEEP,1966,1741.5,18,65
LAKSHADWEEP,1967,1287.3,18,66
LAKSHADWEEP,1968,1344.4,18,67
LAKSHADWEEP,1969,1416.1,18,68
LAKSHADWEEP,1970,1783.0,18,69
LAKSHADWEEP,1971,1901.4,18,70
LAKSHADWEEP,1972,1287.6,18,71
LAKSHADWEEP,1973,1557.4,18,72
LAKSHADWEEP,1974,1511.3,18,73
LAKSHADWEEP,1975,1890.5,18,74
LAKSHADWEEP,1976,1502.1,18,75
LAKSHADWEEP,1977,1848.2,18,76
LAKSHADWEEP,1978,1967.4,18,77
LAKSHADWEEP,1979,1825.4,18,78
LAKSHADWEEP,1980,1211.7,18,79
LAKSHADWEEP,1981,1617.4,18,80
LAKSHADWEEP,1982,1392.0,18,81
LAKSHADWEEP,1983,1403.2,18,82
LAKSHADWEEP,1984,1591.6,18,83
LAKSHADWEEP,1985,1303.4,18,84
LAKSHADWEEP,1986,1465.9,18,85
LAKSHADWEEP,1987,1288.6,18,86
LAKSHADWEEP,1988,1450.8,18,87
LAKSHADWEEP,1989,1714.4,18,88
LAKSHADWEEP,1990,1310.5,18,89
LAKSHADWEEP,1991,1583.0,18,90
LAKSHADWEEP,1992,1534.9,18,91
LAKSHADWEEP,1993,1449.7,18,92
LAKSHADWEEP,1994,1547.1,18,93
LAKSHADWEEP,1995,2030.9,18,94
LAKSHADWEEP,1996,1606.0,18,95
LAKSHADWEEP,1997,1764.7,18,96
LAKSHADWEEP,1998,1986.9,18,97
LAKSHADWEEP,1999,1857.3,18,98
LAKSHADWEEP,2000,1372.1,18,99
LAKSHADWEEP,2001,1380.6,18,100
LAKSHADWEEP,2002,1033.5,18,101
LAKSHADWEEP,2003,1532.9,18,102
LAKSHADWEEP,2004,1553.2,18,103
LAKSHADWEEP,2005,1575.4,18,104
LAKSHADWEEP,2006,1598.6,18,105
LAKSHADWEEP,2007,2361.6,18,106
LAKSHADWEEP,2008,1726.8,18,107
LAKSHADWEEP,2009,1570.1,18,108
LAKSHADWEEP,2010,1725.2,18,109
LAKSHADWEEP,2011,1533.7,18,110
LAKSHADWEEP,2012,1405.5,18,111
LAKSHADWEEP,2013,1426.3,18,112
LAKSHADWEEP,2014,1395.0,18,113
LAKSHADWEEP,2015,1642.9,18,114
